Region_name,year,gvaperhead_pounds_cp,gvaper16to64_pounds_cp,UK_gvaper16plus_employed_pounds_cp.x,perhourworked_pounds_cp,perfilledjob_pounds_cp,UK_gvaperhead_pounds_cp,UK_gvaper16to64_pounds_cp,UK_gvaper16plus_employed_pounds_cp.y,UK_perhourworked_pounds_cp,UK_perfilledjob_pounds_cp
Tees Valley and Durham,2022,19899.201484448382,33139.45531681948,44850.89831450269,32.26812187585547,50562.736213484786,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
West Central Scotland,1998,12371.39553502343,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
West Central Scotland,1999,12600.752446664632,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
West Central Scotland,2000,13118.915197640887,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
West Central Scotland,2001,14063.910355277389,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
West Central Scotland,2002,14441.798067322658,NA,NA,NA,28932.789769837666,16085.79314272791,NA,NA,NA,32821.521292139805
West Central Scotland,2003,15302.55971452299,NA,NA,NA,30761.898631724118,16975.748910963528,NA,NA,NA,34503.31916247595
West Central Scotland,2004,16473.843573603062,NA,NA,20.1436750041185,33088.54793889235,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
West Central Scotland,2005,17726.72897400462,NA,NA,20.81854970659926,34192.51431273204,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
West Central Scotland,2006,18525.130374291468,NA,NA,21.612318323121627,35618.700342719734,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
West Central Scotland,2007,18872.993439443053,NA,NA,22.052766805656294,36247.23727316903,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
West Central Scotland,2008,19698.548816685256,NA,NA,22.78101517034227,36809.443302726286,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
West Central Scotland,2009,19504.545062433954,NA,NA,24.39946995323601,38320.47201139776,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
West Central Scotland,2010,19130.493145628137,NA,NA,25.026310683811843,39047.2915676317,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
West Central Scotland,2011,19559.569598779428,NA,NA,25.628238898439648,40397.029030716454,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
West Central Scotland,2012,19925.059378543465,30204.122877930477,45287.878787878784,26.01148699986955,41567.002280691995,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
West Central Scotland,2013,20819.725071495395,31660.591332523287,46056.8566799234,27.339553239663438,44552.98824763186,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
West Central Scotland,2014,21977.241625552666,33544.36790923825,48104.29982568274,27.449504963284955,43482.25716442898,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
West Central Scotland,2015,22114.360894111556,33695.28026567375,47225.669957686885,28.429589420893567,43629.6399574167,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
West Central Scotland,2016,22293.362738273983,33974.65322822073,46358.932461873635,28.554529205425865,44684.12942989214,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
West Central Scotland,2017,23438.772200198797,35744.51177113341,49408.210902100785,29.346090231424455,46772.80148075743,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
West Central Scotland,2018,23782.207438420897,36376.17866004963,50390.485356799116,29.505026718162664,47753.00663218107,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
West Central Scotland,2019,24660.858369707756,38003.97614314115,51804.87804878048,31.275887050566478,49517.86396575507,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
West Central Scotland,2020,23637.084070240544,36341.75334323922,49745.08474576271,32.94902864751127,46702.5482912522,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
West Central Scotland,2021,25693.91743983343,39606.75273088381,54360.09268093226,33.00908115542973,51848.577817066194,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
West Central Scotland,2022,NA,42964.79920674269,58106.47713557731,35.27481807246632,55227.14121476768,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
West Midlands,1998,12294.031479679474,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
West Midlands,1999,12627.584807397092,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
West Midlands,2000,13029.866998522206,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
West Midlands,2001,13735.511669519065,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
West Midlands,2002,14182.002232603778,NA,NA,NA,29095.212006930997,16085.79314272791,NA,NA,NA,32821.521292139805
West Midlands,2003,14788.743289447222,NA,NA,NA,30356.51197040248,16975.748910963528,NA,NA,NA,34503.31916247595
West Midlands,2004,15392.106066633974,NA,NA,19.95639644086129,31906.681327954684,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
West Midlands,2005,16088.898996616592,NA,NA,20.43994557112258,33276.08092623784,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
West Midlands,2006,16360.450078978593,NA,NA,20.919064264522316,33735.60388874624,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
West Midlands,2007,16994.365115956873,NA,NA,21.477098661856058,35506.11738095427,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
West Midlands,2008,17112.505260567836,NA,NA,22.94315987357032,36334.66148149977,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
West Midlands,2009,16706.759216944858,NA,NA,23.518601074442728,37564.5348885858,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
West Midlands,2010,17350.32290561215,NA,NA,24.497948407588265,39032.066468905745,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
West Midlands,2011,17552.440329039364,NA,NA,24.900030744125797,39614.800047779296,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
West Midlands,2012,17859.362998775207,28303.65349264706,43890.07660787458,25.151595497746897,39975.2705192623,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
West Midlands,2013,18578.890816888124,29555.09807285412,45431.61040787623,25.224825857091197,41136.63606537544,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
West Midlands,2014,19327.943765995824,30792.776421148275,46245.6289978678,26.383250882564333,42589.807131159454,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
West Midlands,2015,19877.372370007437,31639.123102866775,47797.21467391304,26.343085451897718,43070.241084997266,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
West Midlands,2016,20987.839558944117,33352.55628257735,49643.44668207329,28.224792647350103,46179.38311812948,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
West Midlands,2017,21537.29764225563,34219.72946222369,49725.9288853376,29.25493815712351,47222.94310209025,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
West Midlands,2018,21981.182082767053,34991.78622275763,49970.28464185174,29.404537040827485,47127.419260867544,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
West Midlands,2019,22216.356833799426,35352.18172904069,49770.687936191425,29.584781152389336,47414.161561475994,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
West Midlands,2020,20587.880920466232,32658.413422381494,45770.48930827182,31.112206913151724,44393.64773820982,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
West Midlands,2021,22162.589852620626,34926.017928502,48764.23132021413,31.519738572025,47900.1293116856,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
West Midlands,2022,23909.072196778678,38024.55176869649,53240.1055408971,32.69650833458317,52243.32727478512,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
West Wales and The Valleys,1998,8362.570859300014,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
West Wales and The Valleys,1999,8419.452411685095,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
West Wales and The Valleys,2000,8823.319899581445,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
West Wales and The Valleys,2001,9139.072419196042,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
West Wales and The Valleys,2002,9658.680431530633,NA,NA,NA,25132.532107501604,16085.79314272791,NA,NA,NA,32821.521292139805
West Wales and The Valleys,2003,10257.114520590108,NA,NA,NA,26386.765789444744,16975.748910963528,NA,NA,NA,34503.31916247595
West Wales and The Valleys,2004,10942.611174815689,NA,NA,18.01022691368377,28063.05913632847,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
West Wales and The Valleys,2005,11431.49841036436,NA,NA,18.08233996985011,28167.7088758107,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
West Wales and The Valleys,2006,11801.975605384949,NA,NA,18.406852532985475,29191.427446460653,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
West Wales and The Valleys,2007,12200.119265833902,NA,NA,19.161297388352533,30311.473104784323,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
West Wales and The Valleys,2008,12428.993197321477,NA,NA,20.359340897719633,30991.303036331177,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
West Wales and The Valleys,2009,12287.411294576394,NA,NA,19.967470934856987,30636.31871317345,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
West Wales and The Valleys,2010,12794.264450426183,NA,NA,21.107075138492938,32195.31047016721,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
West Wales and The Valleys,2011,13205.850211296705,NA,NA,21.784386668860382,33813.6870346877,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
West Wales and The Valleys,2012,13498.502088709607,NA,NA,22.108492607042887,34102.28074822006,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
West Wales and The Valleys,2013,14205.233011536291,NA,NA,22.690201879010733,35469.134144577816,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
West Wales and The Valleys,2014,14654.47700994891,NA,NA,22.995091708223086,35543.76059007158,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
West Wales and The Valleys,2015,15057.988006408314,NA,NA,23.09973313034748,36177.497323064184,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
West Wales and The Valleys,2016,15571.140210134052,NA,NA,23.749983315409757,37289.79943950649,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
West Wales and The Valleys,2017,16170.278878272355,NA,NA,25.095794902503947,39554.993653262936,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
West Wales and The Valleys,2018,16645.10886688888,NA,NA,25.34312036459377,40212.27876673999,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
West Wales and The Valleys,2019,17487.435519776525,NA,NA,27.341583867473105,42136.54963387202,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
West Wales and The Valleys,2020,16225.22106663847,NA,NA,27.6873279689651,39762.27822598483,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
West Wales and The Valleys,2021,17187.040144572093,NA,NA,27.584286872473218,41802.399616222145,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
West Wales and The Valleys,2022,18857.046251842825,NA,NA,29.16688868166076,45549.10396222715,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
West Yorkshire,1998,11950.019560541445,NA,NA,NA,NA,13607.332631346044,NA,NA,NA,NA
West Yorkshire,1999,12658.533266289562,NA,NA,NA,NA,14075.574087142402,NA,NA,NA,NA
West Yorkshire,2000,12918.735276600977,NA,NA,NA,NA,14827.107228170195,NA,NA,NA,NA
West Yorkshire,2001,13439.578781825749,NA,NA,NA,NA,15462.70283350117,NA,NA,NA,NA
West Yorkshire,2002,13984.403701720199,NA,NA,NA,29173.80098588152,16085.79314272791,NA,NA,NA,32821.521292139805
West Yorkshire,2003,14940.449835234162,NA,NA,NA,30945.068194399842,16975.748910963528,NA,NA,NA,34503.31916247595
West Yorkshire,2004,15802.277268995615,NA,NA,19.88456589210731,31596.961979433137,17767.73198574741,NA,NA,22.561479590899523,35976.39325091452
West Yorkshire,2005,16704.52540269838,NA,NA,21.049444403726735,33877.60550539491,18747.154185116528,NA,NA,23.473453004197914,37861.87642803951
West Yorkshire,2006,17489.498455812278,NA,NA,22.100857331652158,35720.68540179134,19595.190402967157,NA,NA,24.54228814223982,39471.71336164966
West Yorkshire,2007,18235.295202543693,NA,NA,23.319087815067945,37309.74379680345,20432.22276265583,NA,NA,25.555995521379348,41102.917767984785
West Yorkshire,2008,18223.89765327273,NA,NA,23.80359235351237,37490.17318727669,20962.55142762884,NA,NA,26.557821340275854,42141.09996457308
West Yorkshire,2009,18096.957281260937,NA,NA,23.822377687592788,37997.45664496885,20604.802217573437,NA,NA,26.807527509641222,42346.46273439319
West Yorkshire,2010,18249.481595042114,NA,NA,24.383092069990433,38214.92083592418,21141.849922982125,NA,NA,27.849343275007108,43734.212343589374
West Yorkshire,2011,18485.470090074803,NA,NA,24.89283319117684,38832.07630983044,21479.1006641448,NA,NA,28.15774528288979,44541.19172561712
West Yorkshire,2012,18741.55137877037,29199.277125182456,42135.40621865597,24.860723961988285,39781.174656866184,21935.828525679986,34514.51911228328,47438.515270206975,28.388649775848908,45337.79701816649
West Yorkshire,2013,19217.299869848463,30169.810007655367,43058.20421136273,25.026316513158573,40631.22693164927,22662.087606781082,35868.7434924426,48654.34817531929,29.00897604873566,46617.10133970939
West Yorkshire,2014,19731.192247818137,31194.7056774643,43743.28416528279,25.866195940563138,41354.94232195349,23422.750928047484,37241.41917804175,49676.04016275102,29.392842214708704,47381.64954804678
West Yorkshire,2015,20584.248852601213,32642.0986883198,44279.79664846545,26.723948788582277,41994.30540290301,23847.432192466098,38006.59434267083,49825.303969168264,29.943344126859305,47824.88088526348
West Yorkshire,2016,20699.083737004985,32933.941404090656,44444.237224916076,26.35457465307892,42382.610164819285,24498.521343339264,39165.73502368687,51047.224797145434,30.285629115458256,48909.39436814167
West Yorkshire,2017,21507.596379031973,34366.76099109669,45649.06490649065,27.561607421461787,43925.93442073413,25586.866310837133,41031.150763279955,52876.237949270304,31.52572569382225,50887.3379283595
West Yorkshire,2018,22479.413759250314,36034.32825532502,48542.1116166775,28.17616506580306,45610.36749173953,26231.350325760013,42181.43868044596,54089.919984083856,32.205079431598854,51836.27953578208
West Yorkshire,2019,22900.72420874478,36905.434258557754,49517.6046576102,28.7051345090471,46353.47956036731,27185.85308998597,43859.667799808856,55687.74787339602,33.11003177899806,53419.47755093092
West Yorkshire,2020,21862.27847065482,35341.37099552188,45789.52066410783,31.162001500767044,45248.82088265985,25710.957804416477,41513.91359839109,53079.17924816957,35.417550106745225,51079.95116066004
West Yorkshire,2021,24062.641065994103,39012.89922052839,51882.396110448586,31.16513181418606,49614.667631642435,27713.928444584104,44915.55127960298,57752.953572727354,35.479895695870844,55348.990445709984
West Yorkshire,2022,26060.194739772294,42600.357437448445,56562.015150132334,33.49138833216297,53075.91976137032,30266.828740676687,49282.05980546603,62603.08008653373,37.61140573936473,60029.40492394721
